semel,year,school,city,city_norm,match_stage,cluster,index_value,population,locality_form,ses_locality_name,log_population,district,sector,supervision,legal_status,education_stage,nurture_quintile,avg_class_size,total_budget_per_student,teaching_budget_per_student,tuition_per_student,perimeter_per_student,projects_per_student,purchases_per_student,transport_per_student,private_hours_per_student,special_ed_share,log_school_size,math_avg_grade,english_avg_grade,math_5unit_participation,english_5unit_participation,math_takers_total,english_takers_total,students_regular,students_special,budget_total,cost_teaching,cost_tuition,cost_perimeter,cost_projects,cost_purchases,cost_transport,hours_private
120238,2013,קרית יערים,קרית יערים)מוסד(,קריית יערים מוסד,crosswalk,2.0,-1.543,265.0,340.0,קריית יערים (מוסד),5.583496308781699,ירושלים,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",5.0,13.4,88182.62947299192,22403.11839253731,44907.94373134327,3313.2568656716417,506.8716417910448,13956.199438663569,-3.984477611940298,0.4252238805970149,0.30927835051546393,4.584967478670572,,,0.0,0.0,6.0,8.0,67.0,30.0,5908236.174690459,1501008.9323,3008832.229999999,221988.21,33960.4,935065.3623904592,-266.96,28.49
120238,2014,קרית יערים,קרית יערים)מוסד(,קריית יערים מוסד,crosswalk,2.0,-1.543,265.0,340.0,קריית יערים (מוסד),5.583496308781699,ירושלים,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",5.0,13.4,88182.62947299192,22403.11839253731,44907.94373134327,3313.2568656716417,506.8716417910448,13956.199438663569,-3.984477611940298,0.4252238805970149,0.30927835051546393,4.584967478670572,,,,0.0,,7.0,67.0,30.0,5908236.174690459,1501008.9323,3008832.229999999,221988.21,33960.4,935065.3623904592,-266.96,28.49
120238,2015,קרית יערים,קרית יערים)מוסד(,קריית יערים מוסד,crosswalk,2.0,-1.543,265.0,340.0,קריית יערים (מוסד),5.583496308781699,ירושלים,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",5.0,13.4,88182.62947299192,22403.11839253731,44907.94373134327,3313.2568656716417,506.8716417910448,13956.199438663569,-3.984477611940298,0.4252238805970149,0.30927835051546393,4.584967478670572,,,0.0,0.0,8.0,9.0,67.0,30.0,5908236.174690459,1501008.9323,3008832.229999999,221988.21,33960.4,935065.3623904592,-266.96,28.49
120238,2016,קרית יערים,קרית יערים)מוסד(,קריית יערים מוסד,crosswalk,2.0,-1.543,265.0,340.0,קריית יערים (מוסד),5.583496308781699,ירושלים,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",5.0,13.4,88182.62947299192,22403.11839253731,44907.94373134327,3313.2568656716417,506.8716417910448,13956.199438663569,-3.984477611940298,0.4252238805970149,0.30927835051546393,4.584967478670572,,,0.0,0.0,6.0,8.0,67.0,30.0,5908236.174690459,1501008.9323,3008832.229999999,221988.21,33960.4,935065.3623904592,-266.96,28.49
140012,2013,אולפנא תורנית חורב,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי דתי,מוכר,יסודי ועליונה,2.0,29.166666666666668,18417.856330776394,0.0,14937.258957142856,4.096985714285715,3173.1131714285725,315.32733077639404,-11.940114285714285,0.0,0.015471167369901548,6.568077911411976,90.43974576271187,92.05771186440677,0.2711864406779661,0.8559322033898306,118.0,118.0,700.0,11.0,12892499.431543477,0.0,10456081.27,2867.8900000000003,2221179.2200000007,220729.13154347584,-8358.08,0.0
140012,2014,אולפנא תורנית חורב,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי דתי,מוכר,יסודי ועליונה,2.0,29.166666666666668,18417.856330776394,0.0,14937.258957142856,4.096985714285715,3173.1131714285725,315.32733077639404,-11.940114285714285,0.0,0.015471167369901548,6.568077911411976,89.10855072463768,91.62597122302157,0.2318840579710145,0.8129496402877698,138.0,139.0,700.0,11.0,12892499.431543477,0.0,10456081.27,2867.8900000000003,2221179.2200000007,220729.13154347584,-8358.08,0.0
140012,2015,אולפנא תורנית חורב,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי דתי,מוכר,יסודי ועליונה,2.0,29.166666666666668,18417.856330776394,0.0,14937.258957142856,4.096985714285715,3173.1131714285725,315.32733077639404,-11.940114285714285,0.0,0.015471167369901548,6.568077911411976,91.96201923076923,91.73,0.2403846153846154,0.9230769230769231,104.0,104.0,700.0,11.0,12892499.431543477,0.0,10456081.27,2867.8900000000003,2221179.2200000007,220729.13154347584,-8358.08,0.0
140012,2016,אולפנא תורנית חורב,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי דתי,מוכר,יסודי ועליונה,2.0,29.166666666666668,18417.856330776394,0.0,14937.258957142856,4.096985714285715,3173.1131714285725,315.32733077639404,-11.940114285714285,0.0,0.015471167369901548,6.568077911411976,91.99162601626016,91.78504065040651,0.2845528455284553,0.8699186991869918,123.0,123.0,700.0,11.0,12892499.431543477,0.0,10456081.27,2867.8900000000003,2221179.2200000007,220729.13154347584,-8358.08,0.0
140038,2013,עירוני דתי רוטשילד,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",3.0,24.5,33361.39133822946,12578.297157142855,16707.141061224494,1865.409755102041,101.74714285714288,1061.0767525151805,-9.325387755102042,0.25142857142857145,0.057692307692307696,5.564520407322694,78.46230769230769,90.16,0.0,0.7037037037037037,26.0,27.0,245.0,15.0,8173540.877866218,3081682.8034999995,4093249.560000001,457025.39,24928.050000000003,259963.80436621924,-2284.7200000000003,61.6
140038,2014,עירוני דתי רוטשילד,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",3.0,24.5,33361.39133822946,12578.297157142855,16707.141061224494,1865.409755102041,101.74714285714288,1061.0767525151805,-9.325387755102042,0.25142857142857145,0.057692307692307696,5.564520407322694,83.58,92.24,0.0,0.7777777777777778,25.0,27.0,245.0,15.0,8173540.877866218,3081682.8034999995,4093249.560000001,457025.39,24928.050000000003,259963.80436621924,-2284.7200000000003,61.6
140038,2015,עירוני דתי רוטשילד,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",3.0,24.5,33361.39133822946,12578.297157142855,16707.141061224494,1865.409755102041,101.74714285714288,1061.0767525151805,-9.325387755102042,0.25142857142857145,0.057692307692307696,5.564520407322694,77.26,93.67,0.0,0.4444444444444444,25.0,27.0,245.0,15.0,8173540.877866218,3081682.8034999995,4093249.560000001,457025.39,24928.050000000003,259963.80436621924,-2284.7200000000003,61.6
140038,2016,עירוני דתי רוטשילד,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",3.0,24.5,33361.39133822946,12578.297157142855,16707.141061224494,1865.409755102041,101.74714285714288,1061.0767525151805,-9.325387755102042,0.25142857142857145,0.057692307692307696,5.564520407322694,85.1295652173913,92.6,0.0,1.0,23.0,20.0,245.0,15.0,8173540.877866218,3081682.8034999995,4093249.560000001,457025.39,24928.050000000003,259963.80436621924,-2284.7200000000003,61.6
140046,2013,עירוני ג',ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",2.0,28.916666666666668,29644.20735941562,9285.64908170029,13242.153299711816,2230.8549423631125,685.3801873198846,289.2436091274386,-11.640864553314122,0.16878482228626324,0.13466334164588528,6.688354713946762,78.12560975609756,82.78659574468085,0.07518796992481203,0.5460992907801419,133.0,141.0,694.0,108.0,20573079.90743444,6444240.462700001,9190054.39,1548213.33,475653.8499999999,200735.0647344424,-8078.76,117.13666666666668
140046,2014,עירוני ג',ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",2.0,28.916666666666668,29644.20735941562,9285.64908170029,13242.153299711816,2230.8549423631125,685.3801873198846,289.2436091274386,-11.640864553314122,0.16878482228626324,0.13466334164588528,6.688354713946762,80.53744,83.884,0.112,0.4928571428571429,125.0,140.0,694.0,108.0,20573079.90743444,6444240.462700001,9190054.39,1548213.33,475653.8499999999,200735.0647344424,-8078.76,117.13666666666668
140046,2015,עירוני ג',ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",2.0,28.916666666666668,29644.20735941562,9285.64908170029,13242.153299711816,2230.8549423631125,685.3801873198846,289.2436091274386,-11.640864553314122,0.16878482228626324,0.13466334164588528,6.688354713946762,79.86076923076922,81.68642857142858,0.07874015748031496,0.6357142857142857,127.0,140.0,694.0,108.0,20573079.90743444,6444240.462700001,9190054.39,1548213.33,475653.8499999999,200735.0647344424,-8078.76,117.13666666666668
140046,2016,עירוני ג',ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",2.0,28.916666666666668,29644.20735941562,9285.64908170029,13242.153299711816,2230.8549423631125,685.3801873198846,289.2436091274386,-11.640864553314122,0.16878482228626324,0.13466334164588528,6.688354713946762,78.46136363636363,84.57813333333333,0.09090909090909091,0.6266666666666667,132.0,150.0,694.0,108.0,20573079.90743444,6444240.462700001,9190054.39,1548213.33,475653.8499999999,200735.0647344424,-8078.76,117.13666666666668
140053,2013,אקדמיה למוסיקה,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי,מוכר,עליונה בלבד,1.0,36.0,16954.807583975187,0.0,16714.421909722223,6.09170138888889,191.0170138888889,58.68918119741152,-15.412222222222223,0.0,0.0,5.666426688112432,90.23666666666668,88.11,0.1,0.9032258064516129,60.0,62.0,288.0,0.0,4882984.584184854,0.0,4813753.51,1754.41,55012.9,16902.48418485452,-4438.72,0.0
140053,2014,אקדמיה למוסיקה,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי,מוכר,עליונה בלבד,1.0,36.0,16954.807583975187,0.0,16714.421909722223,6.09170138888889,191.0170138888889,58.68918119741152,-15.412222222222223,0.0,0.0,5.666426688112432,88.56157894736843,91.44,0.09523809523809523,0.9166666666666666,63.0,60.0,288.0,0.0,4882984.584184854,0.0,4813753.51,1754.41,55012.9,16902.48418485452,-4438.72,0.0
140053,2015,אקדמיה למוסיקה,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי,מוכר,עליונה בלבד,1.0,36.0,16954.807583975187,0.0,16714.421909722223,6.09170138888889,191.0170138888889,58.68918119741152,-15.412222222222223,0.0,0.0,5.666426688112432,90.11910447761193,89.31,0.0,1.0,67.0,65.0,288.0,0.0,4882984.584184854,0.0,4813753.51,1754.41,55012.9,16902.48418485452,-4438.72,0.0
140053,2016,אקדמיה למוסיקה,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי,מוכר,עליונה בלבד,1.0,36.0,16954.807583975187,0.0,16714.421909722223,6.09170138888889,191.0170138888889,58.68918119741152,-15.412222222222223,0.0,0.0,5.666426688112432,91.18124999999999,89.17,0.15151515151515152,1.0,66.0,63.0,288.0,0.0,4882984.584184854,0.0,4813753.51,1754.41,55012.9,16902.48418485452,-4438.72,0.0
140061,2013,תכון ליד האוניברסיטה,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",1.0,31.12121212121212,21519.412352593365,6291.005433300877,13339.714664070112,1403.9542453748786,352.9294741966894,147.70134967223896,-15.892814021421616,0.11849237260629665,0.011549566891241578,6.946975992135418,91.61434782608696,93.03,0.34782608695652173,0.9621621621621622,184.0,185.0,1027.0,12.0,22100436.486113384,6460862.58,13699886.960000005,1441861.0100000002,362458.57,151689.28611338942,-16321.92,121.69166666666666
140061,2014,תכון ליד האוניברסיטה,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",1.0,31.12121212121212,21519.412352593365,6291.005433300877,13339.714664070112,1403.9542453748786,352.9294741966894,147.70134967223896,-15.892814021421616,0.11849237260629665,0.011549566891241578,6.946975992135418,92.11052325581396,94.08,0.37790697674418605,0.9709302325581395,172.0,172.0,1027.0,12.0,22100436.486113384,6460862.58,13699886.960000005,1441861.0100000002,362458.57,151689.28611338942,-16321.92,121.69166666666666
140061,2015,תכון ליד האוניברסיטה,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",1.0,31.12121212121212,21519.412352593365,6291.005433300877,13339.714664070112,1403.9542453748786,352.9294741966894,147.70134967223896,-15.892814021421616,0.11849237260629665,0.011549566891241578,6.946975992135418,92.60171597633135,94.11,0.4319526627218935,1.0,169.0,165.0,1027.0,12.0,22100436.486113384,6460862.58,13699886.960000005,1441861.0100000002,362458.57,151689.28611338942,-16321.92,121.69166666666666
140061,2016,תכון ליד האוניברסיטה,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",1.0,31.12121212121212,21519.412352593365,6291.005433300877,13339.714664070112,1403.9542453748786,352.9294741966894,147.70134967223896,-15.892814021421616,0.11849237260629665,0.011549566891241578,6.946975992135418,92.99541899441341,95.3,0.4581005586592179,1.0,179.0,176.0,1027.0,12.0,22100436.486113384,6460862.58,13699886.960000005,1441861.0100000002,362458.57,151689.28611338942,-16321.92,121.69166666666666
140079,2013,הגמנסיה העברית,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",2.0,30.03333333333333,24714.02723299455,10067.00808945616,9081.97297447281,1780.9631853496116,449.6538179800222,161.04676839966316,-10.570477247502774,0.17703107658157602,0.05157894736842105,6.85751406254539,83.98037383177571,86.75794871794872,0.08547008547008547,0.6068376068376068,117.0,117.0,901.0,49.0,22267338.53692809,9070374.2886,8182857.650000001,1604647.83,405138.09,145103.1383280965,-9524.0,159.505
140079,2014,הגמנסיה העברית,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",2.0,30.03333333333333,24714.02723299455,10067.00808945616,9081.97297447281,1780.9631853496116,449.6538179800222,161.04676839966316,-10.570477247502774,0.17703107658157602,0.05157894736842105,6.85751406254539,85.72198275862068,86.55048780487805,0.06451612903225806,0.6016260162601627,124.0,123.0,901.0,49.0,22267338.53692809,9070374.2886,8182857.650000001,1604647.83,405138.09,145103.1383280965,-9524.0,159.505
140079,2015,הגמנסיה העברית,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",2.0,30.03333333333333,24714.02723299455,10067.00808945616,9081.97297447281,1780.9631853496116,449.6538179800222,161.04676839966316,-10.570477247502774,0.17703107658157602,0.05157894736842105,6.85751406254539,90.39834782608695,87.10508771929824,0.09565217391304348,0.4824561403508772,115.0,114.0,901.0,49.0,22267338.53692809,9070374.2886,8182857.650000001,1604647.83,405138.09,145103.1383280965,-9524.0,159.505
140079,2016,הגמנסיה העברית,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",2.0,30.03333333333333,24714.02723299455,10067.00808945616,9081.97297447281,1780.9631853496116,449.6538179800222,161.04676839966316,-10.570477247502774,0.17703107658157602,0.05157894736842105,6.85751406254539,88.84553672316385,88.46799999999999,0.06779661016949153,0.6285714285714286,177.0,175.0,901.0,49.0,22267338.53692809,9070374.2886,8182857.650000001,1604647.83,405138.09,145103.1383280965,-9524.0,159.505
140087,2013,רנה קסין דרכא,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",2.0,29.64,28939.433659559923,8285.389537381916,15059.8127125506,1466.1929689608637,205.74410256410252,219.7235823669434,-11.571713900134952,0.13006747638326585,0.07375,6.68586094706836,80.15218181818182,82.95837719298247,0.05454545454545454,0.43859649122807015,220.0,228.0,741.0,59.0,21444120.341733903,6139473.6472,11159321.219999995,1086448.99,152456.37999999998,162815.17453390505,-8574.64,96.38
140087,2014,רנה קסין דרכא,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",2.0,29.64,28939.433659559923,8285.389537381916,15059.8127125506,1466.1929689608637,205.74410256410252,219.7235823669434,-11.571713900134952,0.13006747638326585,0.07375,6.68586094706836,80.27358620689655,82.81,0.0896551724137931,0.48,145.0,150.0,741.0,59.0,21444120.341733903,6139473.6472,11159321.219999995,1086448.99,152456.37999999998,162815.17453390505,-8574.64,96.38
140087,2015,רנה קסין דרכא,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",2.0,29.64,28939.433659559923,8285.389537381916,15059.8127125506,1466.1929689608637,205.74410256410252,219.7235823669434,-11.571713900134952,0.13006747638326585,0.07375,6.68586094706836,77.09654929577465,81.81067567567567,0.08450704225352113,0.44594594594594594,142.0,148.0,741.0,59.0,21444120.341733903,6139473.6472,11159321.219999995,1086448.99,152456.37999999998,162815.17453390505,-8574.64,96.38
140087,2016,רנה קסין דרכא,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",2.0,29.64,28939.433659559923,8285.389537381916,15059.8127125506,1466.1929689608637,205.74410256410252,219.7235823669434,-11.571713900134952,0.13006747638326585,0.07375,6.68586094706836,82.79176470588236,79.27621621621623,0.08823529411764706,0.4594594594594595,136.0,148.0,741.0,59.0,21444120.341733903,6139473.6472,11159321.219999995,1086448.99,152456.37999999998,162815.17453390505,-8574.64,96.38
140095,2013,חוות הנוער הציוני,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",5.0,26.727272727272727,28447.21403870185,6176.68782414966,18697.501241496604,1600.3249319727893,580.3368027210884,1392.5904492460566,-0.22721088435374173,0.09333333333333334,0.0,6.3784261836515865,77.9375,85.2748051948052,0.1111111111111111,0.42528735632183906,72.0,87.0,588.0,0.0,16726961.854756689,3631892.4406,10994130.730000004,940991.06,341238.04,818843.1841566813,-133.60000000000014,54.88
140095,2014,חוות הנוער הציוני,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",5.0,26.727272727272727,28447.21403870185,6176.68782414966,18697.501241496604,1600.3249319727893,580.3368027210884,1392.5904492460566,-0.22721088435374173,0.09333333333333334,0.0,6.3784261836515865,83.2,84.01259259259258,0.07042253521126761,0.5802469135802469,71.0,81.0,588.0,0.0,16726961.854756689,3631892.4406,10994130.730000004,940991.06,341238.04,818843.1841566813,-133.60000000000014,54.88
140095,2015,חוות הנוער הציוני,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",5.0,26.727272727272727,28447.21403870185,6176.68782414966,18697.501241496604,1600.3249319727893,580.3368027210884,1392.5904492460566,-0.22721088435374173,0.09333333333333334,0.0,6.3784261836515865,82.78025974025974,86.15818181818182,0.09411764705882353,0.5,85.0,96.0,588.0,0.0,16726961.854756689,3631892.4406,10994130.730000004,940991.06,341238.04,818843.1841566813,-133.60000000000014,54.88
140095,2016,חוות הנוער הציוני,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",5.0,26.727272727272727,28447.21403870185,6176.68782414966,18697.501241496604,1600.3249319727893,580.3368027210884,1392.5904492460566,-0.22721088435374173,0.09333333333333334,0.0,6.3784261836515865,81.26,85.7263492063492,0.11864406779661017,0.6349206349206349,59.0,63.0,588.0,0.0,16726961.854756689,3631892.4406,10994130.730000004,940991.06,341238.04,818843.1841566813,-133.60000000000014,54.88
140103,2013,"תיכון ע""ש בויאר",ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי,מוכר,יסודי ועליונה,1.0,35.74074074074074,16884.105675607305,0.0,14381.28920207254,216.44339896373057,2110.3337305699483,188.55772742077474,-12.518383419689119,0.0,0.017311608961303463,6.890609120147166,84.65087155963303,86.30340807174888,0.14220183486238533,0.9461883408071748,218.0,223.0,965.0,17.0,16293161.976961048,0.0,13877944.08,208867.88,2036472.05,181958.20696104763,-12080.24,0.0
140103,2014,"תיכון ע""ש בויאר",ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי,מוכר,יסודי ועליונה,1.0,35.74074074074074,16884.105675607305,0.0,14381.28920207254,216.44339896373057,2110.3337305699483,188.55772742077474,-12.518383419689119,0.0,0.017311608961303463,6.890609120147166,86.05835555555556,84.94154867256637,0.14222222222222222,0.8982300884955752,225.0,226.0,965.0,17.0,16293161.976961048,0.0,13877944.08,208867.88,2036472.05,181958.20696104763,-12080.24,0.0
140103,2015,"תיכון ע""ש בויאר",ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי,מוכר,יסודי ועליונה,1.0,35.74074074074074,16884.105675607305,0.0,14381.28920207254,216.44339896373057,2110.3337305699483,188.55772742077474,-12.518383419689119,0.0,0.017311608961303463,6.890609120147166,86.99216814159291,85.91034782608695,0.17256637168141592,0.9478260869565217,226.0,230.0,965.0,17.0,16293161.976961048,0.0,13877944.08,208867.88,2036472.05,181958.20696104763,-12080.24,0.0
140103,2016,"תיכון ע""ש בויאר",ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי,מוכר,יסודי ועליונה,1.0,35.74074074074074,16884.105675607305,0.0,14381.28920207254,216.44339896373057,2110.3337305699483,188.55772742077474,-12.518383419689119,0.0,0.017311608961303463,6.890609120147166,82.12824074074075,83.66350467289719,0.1574074074074074,0.9392523364485982,216.0,214.0,965.0,17.0,16293161.976961048,0.0,13877944.08,208867.88,2036472.05,181958.20696104763,-12080.24,0.0
140129,2013,קרית נוער ירושלים,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",4.0,26.857142857142858,25020.63543557326,8132.779449468086,14089.386737588648,1139.416790780142,281.2837234042553,204.92093291369176,-8.058156028368794,0.12496453900709217,0.03754266211604096,6.375024819828097,72.90614457831326,75.73031578947368,0.0,0.2736842105263158,83.0,95.0,564.0,22.0,14111638.385663318,4586887.6095,7946414.119999997,642631.0700000001,158644.02,115575.40616332216,-4544.8,70.47999999999999
140129,2014,קרית נוער ירושלים,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",4.0,26.857142857142858,25020.63543557326,8132.779449468086,14089.386737588648,1139.416790780142,281.2837234042553,204.92093291369176,-8.058156028368794,0.12496453900709217,0.03754266211604096,6.375024819828097,77.85,73.77385714285714,0.07462686567164178,0.3,67.0,70.0,564.0,22.0,14111638.385663318,4586887.6095,7946414.119999997,642631.0700000001,158644.02,115575.40616332216,-4544.8,70.47999999999999
140129,2015,קרית נוער ירושלים,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",4.0,26.857142857142858,25020.63543557326,8132.779449468086,14089.386737588648,1139.416790780142,281.2837234042553,204.92093291369176,-8.058156028368794,0.12496453900709217,0.03754266211604096,6.375024819828097,81.40728813559323,75.67287671232877,0.0,0.2191780821917808,59.0,73.0,564.0,22.0,14111638.385663318,4586887.6095,7946414.119999997,642631.0700000001,158644.02,115575.40616332216,-4544.8,70.47999999999999
140129,2016,קרית נוער ירושלים,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",4.0,26.857142857142858,25020.63543557326,8132.779449468086,14089.386737588648,1139.416790780142,281.2837234042553,204.92093291369176,-8.058156028368794,0.12496453900709217,0.03754266211604096,6.375024819828097,77.95666666666668,81.83888888888887,0.21212121212121213,0.2638888888888889,66.0,72.0,564.0,22.0,14111638.385663318,4586887.6095,7946414.119999997,642631.0700000001,158644.02,115575.40616332216,-4544.8,70.47999999999999
140137,2013,ישיבת נתיב מאיר,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",2.0,24.2,26528.630129263063,8526.76436198347,16440.73600550964,884.8542699724517,307.6888429752066,378.0819656267021,-9.495316804407715,0.14137741046831953,0.0,5.8971538676367405,81.0640425531915,87.52762711864408,0.17543859649122806,0.711864406779661,57.0,59.0,363.0,0.0,9629892.736922491,3095215.4634,5967987.169999999,321202.1,111691.05,137243.75352249286,-3446.8,51.31999999999999
140137,2014,ישיבת נתיב מאיר,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",2.0,24.2,26528.630129263063,8526.76436198347,16440.73600550964,884.8542699724517,307.6888429752066,378.0819656267021,-9.495316804407715,0.14137741046831953,0.0,5.8971538676367405,81.89955223880598,84.24215189873418,0.0945945945945946,0.6075949367088608,74.0,79.0,363.0,0.0,9629892.736922491,3095215.4634,5967987.169999999,321202.1,111691.05,137243.75352249286,-3446.8,51.31999999999999
140137,2015,ישיבת נתיב מאיר,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",2.0,24.2,26528.630129263063,8526.76436198347,16440.73600550964,884.8542699724517,307.6888429752066,378.0819656267021,-9.495316804407715,0.14137741046831953,0.0,5.8971538676367405,81.4994,83.71777777777778,0.12280701754385964,0.7222222222222222,57.0,54.0,363.0,0.0,9629892.736922491,3095215.4634,5967987.169999999,321202.1,111691.05,137243.75352249286,-3446.8,51.31999999999999
