semel,year,school,city,city_norm,match_stage,cluster,index_value,population,locality_form,ses_locality_name,log_population,district,sector,supervision,legal_status,education_stage,nurture_quintile,avg_class_size,total_budget_per_student,teaching_budget_per_student,tuition_per_student,perimeter_per_student,projects_per_student,purchases_per_student,transport_per_student,private_hours_per_student,special_ed_share,log_school_size,math_avg_grade,english_avg_grade,math_5unit_participation,english_5unit_participation,math_takers_total,english_takers_total,students_regular,students_special,budget_total,cost_teaching,cost_tuition,cost_perimeter,cost_projects,cost_purchases,cost_transport,hours_private,combined_avg_grade,total_takers,log_total_takers,iso_outlier,lof_outlier,lof_score,iso_score,outlier_consensus,outlier_any
410001,2013,תיכון אלעולא,לוד,לוד,exact,3.0,-0.491,72578.0,,לוד,11.192430902771898,מרכז,ערבי,ממלכתי,מוכר,יסודי ועליונה,3.0,26.285714285714285,11947.710343958728,0.0,8485.561086956523,3.0217391304347827,3263.682010869565,204.66496352394455,-9.219456521739133,0.0,0.0,5.910796644040527,64.39,77.0235135135135,0.0,0.2127659574468085,40.0,47.0,368.0,0.0,4396757.406576812,0.0,3122686.4800000004,1112.0,1201034.98,75316.7065768116,-3392.76,0.0,70.70675675675676,87.0,4.477336814478207,False,False,-1.1083930813723284,-0.44888391395049887,False,False
410001,2014,תיכון אלעולא,לוד,לוד,exact,3.0,-0.491,72578.0,,לוד,11.192430902771898,מרכז,ערבי,ממלכתי,מוכר,יסודי ועליונה,3.0,26.285714285714285,11947.710343958728,0.0,8485.561086956523,3.0217391304347827,3263.682010869565,204.66496352394455,-9.219456521739133,0.0,0.0,5.910796644040527,73.45,80.39,0.0,0.2222222222222222,42.0,54.0,368.0,0.0,4396757.406576812,0.0,3122686.4800000004,1112.0,1201034.98,75316.7065768116,-3392.76,0.0,76.92,96.0,4.574710978503383,False,False,-1.0667702892475972,-0.4386128238179353,False,False
410001,2015,תיכון אלעולא,לוד,לוד,exact,3.0,-0.491,72578.0,,לוד,11.192430902771898,מרכז,ערבי,ממלכתי,מוכר,יסודי ועליונה,3.0,26.285714285714285,11947.710343958728,0.0,8485.561086956523,3.0217391304347827,3263.682010869565,204.66496352394455,-9.219456521739133,0.0,0.0,5.910796644040527,67.69,69.35,0.0,0.131578947368421,35.0,38.0,368.0,0.0,4396757.406576812,0.0,3122686.4800000004,1112.0,1201034.98,75316.7065768116,-3392.76,0.0,68.52,73.0,4.30406509320417,False,False,-1.0655928567993418,-0.4578149867884672,False,False
410001,2016,תיכון אלעולא,לוד,לוד,exact,3.0,-0.491,72578.0,,לוד,11.192430902771898,מרכז,ערבי,ממלכתי,מוכר,יסודי ועליונה,3.0,26.285714285714285,11947.710343958728,0.0,8485.561086956523,3.0217391304347827,3263.682010869565,204.66496352394455,-9.219456521739133,0.0,0.0,5.910796644040527,73.91,78.63070175438597,0.0,0.3684210526315789,53.0,57.0,368.0,0.0,4396757.406576812,0.0,3122686.4800000004,1112.0,1201034.98,75316.7065768116,-3392.76,0.0,76.27035087719298,110.0,4.709530201312334,False,False,-1.1221570944546084,-0.44357708209887975,False,False
410076,2015,אולפנת-לבנות ולהבנות,יבנה,יבנה,exact,7.0,0.554,42314.0,,יבנה,10.652896912104206,מרכז,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",4.0,20.375,30551.492196066767,12487.46455030675,13064.18030674847,906.6468098159507,122.75981595092024,1067.2288727538787,-7.454723926380367,0.1966871165644172,0.0,5.099866427824199,88.71897435897436,77.52529411764705,0.0,0.1904761904761904,39.0,42.0,163.0,0.0,4979893.227958883,2035456.7217,2129461.3900000006,147783.43,20009.85,173958.30625888222,-1215.12,32.06,83.12213423831071,81.0,4.406719247264253,False,False,-1.0283874623282077,-0.43466673570665926,False,False
410076,2016,אולפנת-לבנות ולהבנות,יבנה,יבנה,exact,7.0,0.554,42314.0,,יבנה,10.652896912104206,מרכז,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",4.0,20.375,30551.492196066767,12487.46455030675,13064.18030674847,906.6468098159507,122.75981595092024,1067.2288727538787,-7.454723926380367,0.1966871165644172,0.0,5.099866427824199,89.82,85.61999999999999,0.1724137931034483,0.3103448275862069,29.0,29.0,163.0,0.0,4979893.227958883,2035456.7217,2129461.3900000006,147783.43,20009.85,173958.30625888222,-1215.12,32.06,87.72,58.0,4.07753744390572,False,False,-1.2636942602721455,-0.4711232496799278,False,False
417204,2013,תיכון להנדסה ולמדע,לוד,לוד,exact,3.0,-0.491,72578.0,,לוד,11.192430902771898,מרכז,ערבי,ממלכתי,רשמי,"חט""ב ועליונה",4.0,31.387096774193548,16459.545769302516,7927.990859198356,6699.987574511819,1457.11470709147,105.0458376156218,276.5592677608937,-7.152476875642344,0.1620966084275436,0.0337636544190665,6.915723448631314,75.67000000000002,72.90984615384615,0.0,0.0,57.0,65.0,973.0,34.0,16015138.03353135,7713935.106000001,6519087.91,1417772.61,102209.6,269092.1675313496,-6959.360000000001,157.72,74.28992307692309,122.0,4.812184355372417,False,False,-1.0900341542409606,-0.43239260384508194,False,False
417204,2014,תיכון להנדסה ולמדע,לוד,לוד,exact,3.0,-0.491,72578.0,,לוד,11.192430902771898,מרכז,ערבי,ממלכתי,רשמי,"חט""ב ועליונה",4.0,31.387096774193548,16459.545769302516,7927.990859198356,6699.987574511819,1457.11470709147,105.0458376156218,276.5592677608937,-7.152476875642344,0.1620966084275436,0.0337636544190665,6.915723448631314,72.47,69.38727272727273,0.0,0.0,76.0,88.0,973.0,34.0,16015138.03353135,7713935.106000001,6519087.91,1417772.61,102209.6,269092.1675313496,-6959.360000000001,157.72,70.92863636363637,164.0,5.10594547390058,False,False,-1.0695791043824743,-0.4418755531465404,False,False
417204,2015,תיכון להנדסה ולמדע,לוד,לוד,exact,3.0,-0.491,72578.0,,לוד,11.192430902771898,מרכז,ערבי,ממלכתי,רשמי,"חט""ב ועליונה",4.0,31.387096774193548,16459.545769302516,7927.990859198356,6699.987574511819,1457.11470709147,105.0458376156218,276.5592677608937,-7.152476875642344,0.1620966084275436,0.0337636544190665,6.915723448631314,68.65,66.67508474576272,0.0,0.0,52.0,59.0,973.0,34.0,16015138.03353135,7713935.106000001,6519087.91,1417772.61,102209.6,269092.1675313496,-6959.360000000001,157.72,67.66254237288136,111.0,4.718498871295094,False,False,-1.0804353338691555,-0.448830151027557,False,False
417204,2016,תיכון להנדסה ולמדע,לוד,לוד,exact,3.0,-0.491,72578.0,,לוד,11.192430902771898,מרכז,ערבי,ממלכתי,רשמי,"חט""ב ועליונה",4.0,31.387096774193548,16459.545769302516,7927.990859198356,6699.987574511819,1457.11470709147,105.0458376156218,276.5592677608937,-7.152476875642344,0.1620966084275436,0.0337636544190665,6.915723448631314,65.52,65.59304347826087,0.0,0.1038961038961039,70.0,77.0,973.0,34.0,16015138.03353135,7713935.106000001,6519087.91,1417772.61,102209.6,269092.1675313496,-6959.360000000001,157.72,65.55652173913043,147.0,4.997212273764115,False,False,-1.0938931314833253,-0.4606395110117615,False,False
420018,2016,על יסודי צור הדסה,צור הדסה,צור הדסה,exact,8.0,1.233,7392.0,180.0,צור הדסה,8.9082888855571,ירושלים,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",1.0,30.5625,21012.216898897444,11406.726931288344,4690.988425357875,1999.9878527607364,-160.46770961145197,458.8815218013303,-15.06355828220859,0.2117211997273347,0.0650095602294455,6.261491684321042,84.41357142857143,85.70524590163936,0.081967213114754,0.6721311475409836,61.0,61.0,489.0,34.0,10274974.06356085,5577889.4694,2293893.340000001,977994.06,-78468.71,224393.0641608505,-7366.08,103.53166666666668,85.0594086651054,122.0,4.812184355372417,False,False,-1.232273518035149,-0.461247221833883,False,False
420026,2014,ישיבת מערב שומרון,אלקנה,אלקנה,exact,7.0,0.863,3945.0,,אלקנה,8.28045768658256,מרכז,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",1.0,28.727272727272727,17133.1701451151,9110.870216772151,5499.918987341772,1172.7244303797468,125.47765822784812,499.81435872269566,-16.03392405063291,0.1453164556962025,0.0,5.75890177387728,,85.07000000000001,0.2631578947368421,0.6666666666666666,19.0,21.0,316.0,0.0,5414081.765856371,2879034.9885,1737974.4,370580.92,39650.94,157941.33735637183,-5066.719999999999,45.92,85.07000000000001,40.0,3.713572066704308,False,False,-1.2080147019395933,-0.4987097213039956,False,False
420026,2015,ישיבת מערב שומרון,אלקנה,אלקנה,exact,7.0,0.863,3945.0,,אלקנה,8.28045768658256,מרכז,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",1.0,28.727272727272727,17133.1701451151,9110.870216772151,5499.918987341772,1172.7244303797468,125.47765822784812,499.81435872269566,-16.03392405063291,0.1453164556962025,0.0,5.75890177387728,81.68,82.52,0.1388888888888889,0.5675675675675675,36.0,37.0,316.0,0.0,5414081.765856371,2879034.9885,1737974.4,370580.92,39650.94,157941.33735637183,-5066.719999999999,45.92,82.1,73.0,4.30406509320417,False,False,-1.1120841590864514,-0.4487950206380488,False,False
420026,2016,ישיבת מערב שומרון,אלקנה,אלקנה,exact,7.0,0.863,3945.0,,אלקנה,8.28045768658256,מרכז,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",1.0,28.727272727272727,17133.1701451151,9110.870216772151,5499.918987341772,1172.7244303797468,125.47765822784812,499.81435872269566,-16.03392405063291,0.1453164556962025,0.0,5.75890177387728,81.45374999999999,87.91432432432433,0.3,0.5227272727272727,40.0,44.0,316.0,0.0,5414081.765856371,2879034.9885,1737974.4,370580.92,39650.94,157941.33735637183,-5066.719999999999,45.92,84.68403716216216,84.0,4.442651256490317,False,False,-1.1973863066845676,-0.4734598567664655,False,False
420372,2013,טומשין הבית של תמר,משמר השרון,משמר השרון,exact,7.0,0.7,552.0,330.0,משמר השרון,6.315358001522335,מרכז,יהודי,ממלכתי,מוכר,יסודי ועליונה,,,,,,,,,,,1.0,5.147494476813453,84.28,79.61999999999999,0.0,0.2692307692307692,18.0,26.0,0.0,171.0,7267056.84,0.0,-810.0,801257.62,6404709.22,61900.0,0.0,0.0,81.94999999999999,44.0,3.8066624897703196,False,False,,,False,False
420372,2014,טומשין הבית של תמר,משמר השרון,משמר השרון,exact,7.0,0.7,552.0,330.0,משמר השרון,6.315358001522335,מרכז,יהודי,ממלכתי,מוכר,יסודי ועליונה,,,,,,,,,,,1.0,5.147494476813453,84.29,81.09,0.0,0.0,24.0,29.0,0.0,171.0,7267056.84,0.0,-810.0,801257.62,6404709.22,61900.0,0.0,0.0,82.69,53.0,3.9889840465642745,False,False,,,False,False
420372,2015,טומשין הבית של תמר,משמר השרון,משמר השרון,exact,7.0,0.7,552.0,330.0,משמר השרון,6.315358001522335,מרכז,יהודי,ממלכתי,מוכר,יסודי ועליונה,,,,,,,,,,,1.0,5.147494476813453,84.21,84.19,0.0,0.28125,28.0,32.0,0.0,171.0,7267056.84,0.0,-810.0,801257.62,6404709.22,61900.0,0.0,0.0,84.19999999999999,60.0,4.110873864173311,False,False,,,False,False
420372,2016,טומשין הבית של תמר,משמר השרון,משמר השרון,exact,7.0,0.7,552.0,330.0,משמר השרון,6.315358001522335,מרכז,יהודי,ממלכתי,מוכר,יסודי ועליונה,,,,,,,,,,,1.0,5.147494476813453,82.53,,0.0,0.4375,17.0,16.0,0.0,171.0,7267056.84,0.0,-810.0,801257.62,6404709.22,61900.0,0.0,0.0,82.53,33.0,3.5263605246161616,False,False,,,False,False
420489,2013,"מקיף י""א",ראשון לציון,ראשון לציון,exact,7.0,0.847,243329.0,,ראשון לציון,12.4021738257325,מרכז,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",1.0,34.529411764705884,18262.894680682817,7739.91686899489,8277.588236797272,1292.498850085179,96.56813458262351,77.89140623647916,-15.189880749574105,0.1133219761499148,0.0126156433978132,7.081708586105575,81.22393700787401,83.40984848484848,0.2204724409448819,0.4469696969696969,127.0,132.0,1174.0,15.0,21440638.355121627,9086662.4042,9717888.589999998,1517393.65,113370.99,91444.51092162653,-17832.92,133.04,82.31689274636125,259.0,5.560681631015528,False,False,-1.1166246663677584,-0.4451266511850221,False,False
420489,2014,"מקיף י""א",ראשון לציון,ראשון לציון,exact,7.0,0.847,243329.0,,ראשון לציון,12.4021738257325,מרכז,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",1.0,34.529411764705884,18262.894680682817,7739.91686899489,8277.588236797272,1292.498850085179,96.56813458262351,77.89140623647916,-15.189880749574105,0.1133219761499148,0.0126156433978132,7.081708586105575,77.81020134228189,81.96873333333335,0.1812080536912751,0.62,149.0,150.0,1174.0,15.0,21440638.355121627,9086662.4042,9717888.589999998,1517393.65,113370.99,91444.51092162653,-17832.92,133.04,79.88946733780762,299.0,5.703782474656201,False,False,-1.1144777616100083,-0.45541027453684907,False,False
420489,2015,"מקיף י""א",ראשון לציון,ראשון לציון,exact,7.0,0.847,243329.0,,ראשון לציון,12.4021738257325,מרכז,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",1.0,34.529411764705884,18262.894680682817,7739.91686899489,8277.588236797272,1292.498850085179,96.56813458262351,77.89140623647916,-15.189880749574105,0.1133219761499148,0.0126156433978132,7.081708586105575,77.7456953642384,81.41664516129032,0.119205298013245,0.4903225806451612,151.0,155.0,1174.0,15.0,21440638.355121627,9086662.4042,9717888.589999998,1517393.65,113370.99,91444.51092162653,-17832.92,133.04,79.58117026276436,306.0,5.726847747587197,False,False,-1.0331678017142474,-0.4464245830502225,False,False
420489,2016,"מקיף י""א",ראשון לציון,ראשון לציון,exact,7.0,0.847,243329.0,,ראשון לציון,12.4021738257325,מרכז,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",1.0,34.529411764705884,18262.894680682817,7739.91686899489,8277.588236797272,1292.498850085179,96.56813458262351,77.89140623647916,-15.189880749574105,0.1133219761499148,0.0126156433978132,7.081708586105575,78.13783625730994,80.73476470588236,0.2222222222222222,0.6294117647058823,171.0,170.0,1174.0,15.0,21440638.355121627,9086662.4042,9717888.589999998,1517393.65,113370.99,91444.51092162653,-17832.92,133.04,79.43630048159615,341.0,5.834810737062605,False,False,-1.0754154267938438,-0.46473052283320687,False,False
420497,2016,אבדאע,יפיע,יפיע,exact,3.0,-0.823,18234.0,,יפיע,9.81109810324278,צפון,ערבי,ממלכתי,רשמי,יסודי ועליונה,,,,,,,,,,,1.0,5.0369526024136295,,,0.0,0.0,8.0,10.0,0.0,153.0,5874877.341399999,4652855.756199999,0.0,844401.03,61058.88,99612.7752,0.0,82.03,,18.0,2.9444389791664403,False,False,,,False,False
420976,2013,טומשין הבית של תמר,שפיים,שפיים,exact,7.0,0.781,1208.0,330.0,שפיים,7.097548850614793,תל אביב,יהודי,ממלכתי,מוכר,יסודי ועליונה,,,,,,,,,,,1.0,5.10594547390058,70.56,83.07148148148147,0.0,0.4117647058823529,25.0,34.0,0.0,164.0,6917942.149999999,0.0,-450.0,669385.21,6122086.94,126920.0,0.0,0.0,76.81574074074074,59.0,4.0943445622221,False,False,,,False,False
420976,2014,טומשין הבית של תמר,שפיים,שפיים,exact,7.0,0.781,1208.0,330.0,שפיים,7.097548850614793,תל אביב,יהודי,ממלכתי,מוכר,יסודי ועליונה,,,,,,,,,,,1.0,5.10594547390058,71.73,83.85,0.0,0.2758620689655172,22.0,29.0,0.0,164.0,6917942.149999999,0.0,-450.0,669385.21,6122086.94,126920.0,0.0,0.0,77.78999999999999,51.0,3.9512437185814275,False,False,,,False,False
420976,2015,טומשין הבית של תמר,שפיים,שפיים,exact,7.0,0.781,1208.0,330.0,שפיים,7.097548850614793,תל אביב,יהודי,ממלכתי,מוכר,יסודי ועליונה,,,,,,,,,,,1.0,5.10594547390058,70.63,79.53999999999999,0.0,0.1785714285714285,19.0,28.0,0.0,164.0,6917942.149999999,0.0,-450.0,669385.21,6122086.94,126920.0,0.0,0.0,75.085,47.0,3.871201010907891,False,False,,,False,False
420976,2016,טומשין הבית של תמר,שפיים,שפיים,exact,7.0,0.781,1208.0,330.0,שפיים,7.097548850614793,תל אביב,יהודי,ממלכתי,מוכר,יסודי ועליונה,,,,,,,,,,,1.0,5.10594547390058,83.5,90.08,0.0,0.0,18.0,17.0,0.0,164.0,6917942.149999999,0.0,-450.0,669385.21,6122086.94,126920.0,0.0,0.0,86.78999999999999,35.0,3.58351893845611,False,False,,,False,False
421198,2014,"בי""ס בית אקשטיין",ראשון לציון,ראשון לציון,exact,7.0,0.847,243329.0,,ראשון לציון,12.4021738257325,מרכז,יהודי,ממלכתי,מוכר,יסודי ועליונה,,,,,,,,,,,1.0,4.727387818712341,,,0.0,0.0,9.0,10.0,0.0,112.0,3646591.4852,0.0,0.0,399177.11,3246997.08,417.2952,0.0,0.0,,19.0,2.995732273553991,False,False,,,False,False
421198,2015,"בי""ס בית אקשטיין",ראשון לציון,ראשון לציון,exact,7.0,0.847,243329.0,,ראשון לציון,12.4021738257325,מרכז,יהודי,ממלכתי,מוכר,יסודי ועליונה,,,,,,,,,,,1.0,4.727387818712341,,,0.0,0.0,9.0,9.0,0.0,112.0,3646591.4852,0.0,0.0,399177.11,3246997.08,417.2952,0.0,0.0,,18.0,2.9444389791664403,False,False,,,False,False
421198,2016,"בי""ס בית אקשטיין",ראשון לציון,ראשון לציון,exact,7.0,0.847,243329.0,,ראשון לציון,12.4021738257325,מרכז,יהודי,ממלכתי,מוכר,יסודי ועליונה,,,,,,,,,,,1.0,4.727387818712341,62.43,88.16,0.0,0.3214285714285714,21.0,28.0,0.0,112.0,3646591.4852,0.0,0.0,399177.11,3246997.08,417.2952,0.0,0.0,75.295,49.0,3.912023005428146,False,False,,,False,False
431171,2013,תיכון טכנולוגי עמל 1,לוד,לוד,exact,3.0,-0.491,72578.0,,לוד,11.192430902771898,מרכז,יהודי,ממלכתי,רשמי,עליונה בלבד,,16.555555555555557,46497.73937527465,0.0,27321.24382550335,8.710536912751676,9318.37610738255,1061.6569591672671,-9.415838926174496,0.0,0.0,5.010635294096256,69.07,,0.0,0.4705882352941176,14.0,17.0,149.0,0.0,6928163.166915922,0.0,4070865.329999999,1297.87,1388438.04,158186.8869159228,-1402.96,0.0,69.07,31.0,3.4657359027997265,False,True,-1.3008785849784033,-0.5147741369193446,False,True
431171,2014,תיכון טכנולוגי עמל 1,לוד,לוד,exact,3.0,-0.491,72578.0,,לוד,11.192430902771898,מרכז,יהודי,ממלכתי,רשמי,עליונה בלבד,,16.555555555555557,46497.73937527465,0.0,27321.24382550335,8.710536912751676,9318.37610738255,1061.6569591672671,-9.415838926174496,0.0,0.0,5.010635294096256,,,0.0,,7.0,,149.0,0.0,6928163.166915922,0.0,4070865.329999999,1297.87,1388438.04,158186.8869159228,-1402.96,0.0,,7.0,2.0794415416798357,False,False,,,False,False
431171,2015,תיכון טכנולוגי עמל 1,לוד,לוד,exact,3.0,-0.491,72578.0,,לוד,11.192430902771898,מרכז,יהודי,ממלכתי,רשמי,עליונה בלבד,,16.555555555555557,46497.73937527465,0.0,27321.24382550335,8.710536912751676,9318.37610738255,1061.6569591672671,-9.415838926174496,0.0,0.0,5.010635294096256,71.38,,0.0,0.0,13.0,10.0,149.0,0.0,6928163.166915922,0.0,4070865.329999999,1297.87,1388438.04,158186.8869159228,-1402.96,0.0,71.38,23.0,3.1780538303479458,False,False,-1.0136930943706506,-0.4957252699015119,False,False
431189,2016,מרכז נוער ממלכתי,נתניה,נתניה,exact,6.0,0.199,206793.0,,נתניה,12.239478407655858,תל אביב,יהודי,ממלכתי,רשמי,עליונה בלבד,,13.0625,50887.1219708298,0.0,10541.073684210529,7.005645933014354,6082.637559808612,475.5715880546849,-5.433492822966507,0.0,0.0,5.3471075307174685,,,0.0,0.0,6.0,7.0,209.0,0.0,10635408.491903428,0.0,2203084.4000000004,1464.18,1271271.25,99394.46190342915,-1135.6,0.0,,13.0,2.6390573296152584,False,False,,,False,False
431205,2013,"מרכז נוער ממ""ד",נתניה,נתניה,exact,6.0,0.199,206793.0,,נתניה,12.239478407655858,תל אביב,יהודי,ממלכתי דתי,רשמי,עליונה בלבד,,13.842105263157896,42135.8015035088,792.1378266159696,14873.88813688213,5.951634980988593,5985.78752851711,875.1503835721203,-4.759391634980989,0.0076045627376425,0.0,5.575949103146316,,,0.0,0.0,7.0,5.0,263.0,0.0,11081715.795422813,208332.2484,3911832.58,1565.28,1574262.12,230164.55087946763,-1251.72,2.0,,12.0,2.5649493574615367,False,False,,,False,False
431205,2014,"מרכז נוער ממ""ד",נתניה,נתניה,exact,6.0,0.199,206793.0,,נתניה,12.239478407655858,תל אביב,יהודי,ממלכתי דתי,רשמי,עליונה בלבד,,13.842105263157896,42135.8015035088,792.1378266159696,14873.88813688213,5.951634980988593,5985.78752851711,875.1503835721203,-4.759391634980989,0.0076045627376425,0.0,5.575949103146316,56.71,72.42,0.0,0.0,24.0,24.0,263.0,0.0,11081715.795422813,208332.2484,3911832.58,1565.28,1574262.12,230164.55087946763,-1251.72,2.0,64.565,48.0,3.8918202981106265,False,False,-1.0722391649371057,-0.5093721626239099,False,False
431205,2015,"מרכז נוער ממ""ד",נתניה,נתניה,exact,6.0,0.199,206793.0,,נתניה,12.239478407655858,תל אביב,יהודי,ממלכתי דתי,רשמי,עליונה בלבד,,13.842105263157896,42135.8015035088,792.1378266159696,14873.88813688213,5.951634980988593,5985.78752851711,875.1503835721203,-4.759391634980989,0.0076045627376425,0.0,5.575949103146316,58.580000000000005,79.31,0.0,0.0,12.0,18.0,263.0,0.0,11081715.795422813,208332.2484,3911832.58,1565.28,1574262.12,230164.55087946763,-1251.72,2.0,68.94500000000001,30.0,3.4339872044851463,False,False,-1.0109640174179633,-0.4990317626550529,False,False
431205,2016,"מרכז נוער ממ""ד",נתניה,נתניה,exact,6.0,0.199,206793.0,,נתניה,12.239478407655858,תל אביב,יהודי,ממלכתי דתי,רשמי,עליונה בלבד,,13.842105263157896,42135.8015035088,792.1378266159696,14873.88813688213,5.951634980988593,5985.78752851711,875.1503835721203,-4.759391634980989,0.0076045627376425,0.0,5.575949103146316,50.690000000000005,76.55,0.0,0.0,13.0,20.0,263.0,0.0,11081715.795422813,208332.2484,3911832.58,1565.28,1574262.12,230164.55087946763,-1251.72,2.0,63.620000000000005,33.0,3.5263605246161616,False,False,-1.0904684655696695,-0.5142862860155383,False,False
440016,2013,תיכון דה שליט,רחובות,רחובות,exact,7.0,0.641,132509.0,,רחובות,11.79441339325868,מרכז,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",1.0,31.285714285714285,24363.39408306568,5447.005630517504,16361.924870624049,1180.2218112633182,250.12139269406396,139.4861998845483,-14.78261796042618,0.0762404870624048,0.0201342281879194,7.201916317531627,83.2834589041096,85.40165584415584,0.2020547945205479,0.672077922077922,292.0,308.0,1314.0,27.0,32013499.825148296,7157365.3985,21499569.28,1550811.46,328659.51,183284.86664829648,-19424.36,100.18,84.34255737413272,600.0,6.398594934535208,False,False,-1.005598785206132,-0.44867481245526,False,False
440016,2014,תיכון דה שליט,רחובות,רחובות,exact,7.0,0.641,132509.0,,רחובות,11.79441339325868,מרכז,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",1.0,31.285714285714285,24363.39408306568,5447.005630517504,16361.924870624049,1180.2218112633182,250.12139269406396,139.4861998845483,-14.78261796042618,0.0762404870624048,0.0201342281879194,7.201916317531627,81.13505154639175,85.72308970099668,0.1752577319587628,0.6810631229235881,291.0,301.0,1314.0,27.0,32013499.825148296,7157365.3985,21499569.28,1550811.46,328659.51,183284.86664829648,-19424.36,100.18,83.42907062369422,592.0,6.385194398997726,False,False,-0.981733273402542,-0.44588750026849877,False,False
440016,2015,תיכון דה שליט,רחובות,רחובות,exact,7.0,0.641,132509.0,,רחובות,11.79441339325868,מרכז,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",1.0,31.285714285714285,24363.39408306568,5447.005630517504,16361.924870624049,1180.2218112633182,250.12139269406396,139.4861998845483,-14.78261796042618,0.0762404870624048,0.0201342281879194,7.201916317531627,85.29441791044775,85.58785714285715,0.2805970149253731,0.7428571428571429,335.0,350.0,1314.0,27.0,32013499.825148296,7157365.3985,21499569.28,1550811.46,328659.51,183284.86664829648,-19424.36,100.18,85.44113752665245,685.0,6.530877627725885,False,False,-1.0779328885055848,-0.4747574721571168,False,False
440016,2016,תיכון דה שליט,רחובות,רחובות,exact,7.0,0.641,132509.0,,רחובות,11.79441339325868,מרכז,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",1.0,31.285714285714285,24363.39408306568,5447.005630517504,16361.924870624049,1180.2218112633182,250.12139269406396,139.4861998845483,-14.78261796042618,0.0762404870624048,0.0201342281879194,7.201916317531627,84.25095744680851,87.18968197879859,0.3368794326241134,0.734982332155477,282.0,283.0,1314.0,27.0,32013499.825148296,7157365.3985,21499569.28,1550811.46,328659.51,183284.86664829648,-19424.36,100.18,85.72031971280356,565.0,6.338594078203183,False,False,-1.13692835355578,-0.4821369474159358,False,False
440024,2013,"תיכון ע""ש אוסטרובסקי",רעננה,רעננה,exact,8.0,1.273,70285.0,,רעננה,11.16032791145152,מרכז,יהודי,ממלכתי,מוכר,עליונה בלבד,1.0,25.448275862068964,22762.85708544286,0.0,22246.76959349593,2.417018970189702,239.00235772357723,288.64914506345684,-13.981029810298104,0.0,0.0,6.6052979209482015,87.89386554621849,89.94527659574467,0.2394957983193277,0.6723404255319149,238.0,235.0,738.0,0.0,16798988.529056832,0.0,16418115.959999995,1783.76,176383.74,213023.06905683115,-10318.0,0.0,88.91957107098159,473.0,6.161207321695077,False,False,-1.1412155582512118,-0.47012230852541775,False,False
440024,2014,"תיכון ע""ש אוסטרובסקי",רעננה,רעננה,exact,8.0,1.273,70285.0,,רעננה,11.16032791145152,מרכז,יהודי,ממלכתי,מוכר,עליונה בלבד,1.0,25.448275862068964,22762.85708544286,0.0,22246.76959349593,2.417018970189702,239.00235772357723,288.64914506345684,-13.981029810298104,0.0,0.0,6.6052979209482015,88.89759493670886,89.99719008264462,0.2489451476793249,0.7272727272727273,237.0,242.0,738.0,0.0,16798988.529056832,0.0,16418115.959999995,1783.76,176383.74,213023.06905683115,-10318.0,0.0,89.44739250967675,479.0,6.173786103901937,False,False,-1.132227776174385,-0.48002418323766644,False,False
440024,2015,"תיכון ע""ש אוסטרובסקי",רעננה,רעננה,exact,8.0,1.273,70285.0,,רעננה,11.16032791145152,מרכז,יהודי,ממלכתי,מוכר,עליונה בלבד,1.0,25.448275862068964,22762.85708544286,0.0,22246.76959349593,2.417018970189702,239.00235772357723,288.64914506345684,-13.981029810298104,0.0,0.0,6.6052979209482015,91.60590308370044,90.01126637554586,0.2951541850220264,0.7161572052401747,227.0,229.0,738.0,0.0,16798988.529056832,0.0,16418115.959999995,1783.76,176383.74,213023.06905683115,-10318.0,0.0,90.80858472962315,456.0,6.124683390894205,False,False,-1.1728369306074369,-0.4920446365288835,False,False
440024,2016,"תיכון ע""ש אוסטרובסקי",רעננה,רעננה,exact,8.0,1.273,70285.0,,רעננה,11.16032791145152,מרכז,יהודי,ממלכתי,מוכר,עליונה בלבד,1.0,25.448275862068964,22762.85708544286,0.0,22246.76959349593,2.417018970189702,239.00235772357723,288.64914506345684,-13.981029810298104,0.0,0.0,6.6052979209482015,89.76958158995816,89.28991631799164,0.309623430962343,0.7782426778242678,239.0,239.0,738.0,0.0,16798988.529056832,0.0,16418115.959999995,1783.76,176383.74,213023.06905683115,-10318.0,0.0,89.5297489539749,478.0,6.171700597410915,False,False,-1.134019179887428,-0.4969295345668878,False,False
