semel,school_name_budget,budget_year,district,authority_name,authority_code,sector,supervision,legal_status,education_stage,education_type,nurture_quintile_raw,strength_band,students_regular,students_special,classes_regular,avg_class_size,budget_total,cost_teaching,cost_tuition,cost_perimeter,cost_projects,cost_purchases,cost_transport,hours_private,nurture_quintile
440347,ישיבת בני עקיבא,תשעה,תל אביב,נתניה,74005,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",רגיל,חטיבה ביניים 2 חטיבה עליונה 1,בינוני - חזק,478,8,17.0,28.11764705882353,10198834.318485815,4828414.9101,4361293.93,523108.02999999997,49164.4,119400.80838581582,-6125.5599999999995,84.81,1.0
440354,"מח""ט טומשין קלנסווה",תשעה,מרכז,קלנסווה,6387,ערבי,ממלכתי,מוכר,עליונה בלבד,רגיל,חטיבה עליונה 5,חלש,285,0,9.0,31.666666666666668,5401235.767115006,0.0,5289001.150000004,906.55,46068.64,66823.98711500387,-1564.56,0.0,5.0
440362,ישיבת הדרום,תשעה,מרכז,רחובות,84004,יהודי,ממלכתי דתי,מוכר,עליונה בלבד,רגיל,חטיבה עליונה 1,חזק,180,0,6.0,30.0,5187021.43742279,0.0,5128542.55,1513.1,43882.1,15639.767422789138,-2556.08,0.0,1.0
440370,ישיבת בני עקיבא,תשעה,מרכז,רעננה,87007,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",רגיל,חטיבה ביניים 2 חטיבה עליונה 1,בינוני - חזק,381,9,14.0,27.214285714285715,8106207.519554065,3887907.782582594,2887550.25,465000.88,51502.32,46290.926971471665,-5086.84,60.0,1.0
440388,אולפנה לבנות אמנה,תשעה,מרכז,כפר סבא,69005,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",רגיל,חטיבה ביניים 1 חטיבה עליונה 1,חזק,514,0,18.0,28.555555555555557,10277083.229800098,3496230.9327385672,4953784.64,432198.6,131970.22,117201.11706152992,-7267.8,63.27,1.0
440404,תת עטרת שלמה מ.עילית,תשעה,ירושלים,מודיעין עילית,37978,יהודי,חרדי,פטור,יסודי בלבד,רגיל,יסודי 3,בינוני,175,0,7.5,21.875,824260.8350065041,0.0,0.0,0.0,2960.65,1829.4765069409223,-1429.12,0.0,3.0
440412,תיכון מקיף אלראזי,תשעה,ירושלים,ירושלים,30007,ערבי,ממלכתי,מוכר,עליונה בלבד,רגיל,חטיבה עליונה 5,חלש,268,0,10.0,26.8,2126016.7815807266,0.0,2028451.5899999999,0.0,58413.6,40253.19158072696,-1101.6,0.0,5.0
440446,עמל תלמים תורני,תשעה,ירושלים,ירושלים,30007,יהודי,חרדי,מוכר,עליונה בלבד,רגיל,חטיבה עליונה 3,בינוני,118,0,6.0,19.666666666666668,3129449.1059789257,0.0,3013308.83,1027.21,21196.2,94798.78597892696,-881.92,0.0,3.0
440461,אור אברהם טשכנוב,תשעה,ירושלים,ירושלים,30007,יהודי,חרדי,תרבותי-ייחודי,עליונה בלבד,רגיל,חטיבה עליונה 3,בינוני,98,0,4.0,24.5,706565.314729998,0.0,703996.63,0.0,1804.44,1687.7647299980893,-923.52,0.0,3.0
440479,אולפנא לבנות צפירה,תשעה,מרכז,שדות דן,4000000,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",רגיל,חטיבה ביניים 1 חטיבה עליונה 1,חזק,611,0,20.0,30.55,14136971.123079974,4003031.9358,6331124.809999997,732206.9299999999,129307.69,415274.4672799757,616831.7100000001,65.7,1.0
440487,ישיבת נוה הרצוג,תשעה,מרכז,חבל יבנה,2900000,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",רגיל,חטיבה ביניים 3 חטיבה עליונה 2,בינוני,386,10,16.0,24.125,11616603.872415144,4255209.9633,4728082.16,356120.49999999994,56190.33000000001,166155.589115143,-3649.92,72.1,2.0
440495,תיכון דתי עתיד,תשעה,מרכז,ראש העין,26401,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",רגיל,חטיבה ביניים 2 חטיבה עליונה 2,בינוני - חזק,344,15,14.0,24.571428571428573,9826541.329838352,4878573.9962,4005877.6899999995,498803.11,52676.19,163994.0636383526,-3498.92,66.45,2.0
440503,אולפנת למרחב,תשעה,תל אביב,פתח תקוה,79004,יהודי,חרדי,מוכר,עליונה בלבד,רגיל,חטיבה עליונה 1,חזק,191,0,8.0,23.875,2729798.120542013,0.0,2681695.3000000007,997.86,42449.0,3715.6105420119666,940.3499999999999,0.0,1.0
440511,אהל חי'ה,תשעה,מרכז,אלעד,13094,יהודי,חרדי,מוכר,יסודי בלבד,רגיל,יסודי 2,בינוני - חזק,144,0,6.0,24.0,824252.1749469119,0.0,0.0,0.0,823568.0399999999,2124.1349469119796,-1440.0,0.0,2.0
440529,"ת""ת אמונת ציון -בנים",תשעה,ירושלים,ירושלים,30007,יהודי,חרדי,מוכר,יסודי בלבד,רגיל,יסודי 4,חלש - בינוני,181,11,9.0,20.11111111111111,2836956.6010962967,0.0,0.0,273807.72000000003,73352.40000000001,12247.881096296845,-1213.6,0.0,4.0
440545,גמנסיה עתידים לילנטל,תשעה,מרכז,רמלה,85001,יהודי,ממלכתי,מוכר,עליונה בלבד,רגיל,חטיבה עליונה 3,בינוני,641,0,20.0,32.05,13710044.288724469,0.0,13365715.09,1643.54,67833.65,280278.4087244762,-5426.4,0.0,3.0
440560,תיכון גבעת ושינגטון,תשעה,מרכז,חבל יבנה,2900000,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",רגיל,חטיבה ביניים 3 חטיבה עליונה 3,בינוני,475,0,22.0,21.59090909090909,12750202.235159164,4247180.521799999,7012246.010000002,458038.69999999995,250438.93,422674.4033591611,10839.92,69.77,3.0
440586,בית יעקב מעיין החנוך,תשעה,תל אביב,פתח תקוה,79004,יהודי,חרדי,מוכר,עליונה בלבד,רגיל,חטיבה עליונה 2,בינוני - חזק,144,0,5.0,28.8,2376207.419010767,0.0,2327690.0199999996,988.08,36960.759999999995,2101.2890107667254,8467.27,0.0,2.0
440594,ברנקו וייס מודיעין,תשעה,ירושלים,מודיעין מכבים רעות,13516,יהודי,ממלכתי,מוכר,עליונה בלבד,רגיל,נוער בסיכון,בינוני - חזק,116,0,6.0,19.333333333333332,3969164.4883684977,0.0,3888146.33,1297.87,21680.55,59330.218368498165,-1290.48,0.0,
440636,ישיבת ברכת תורה,תשעה,ירושלים,ירושלים,30007,יהודי,חרדי,תרבותי-ייחודי,עליונה בלבד,רגיל,חטיבה עליונה 3,בינוני,54,0,4.0,13.5,425206.47975818155,0.0,423225.79,0.0,1323.8400000000001,1178.4897581815442,-521.64,0.0,3.0
440644,נזר התלמוד,תשעה,ירושלים,ביתר עילית,37804,יהודי,חרדי,תרבותי-ייחודי,עליונה בלבד,רגיל,חטיבה עליונה 4,חלש - בינוני,69,0,3.0,23.0,490281.2357010231,0.0,488839.99999999994,0.0,1291.92,627.155701023115,-477.84,0.0,4.0
440651,שער התלמוד,תשעה,ירושלים,ביתר עילית,37804,יהודי,חרדי,תרבותי-ייחודי,עליונה בלבד,רגיל,חטיבה עליונה 3,בינוני,93,0,4.0,23.25,679219.4184300078,0.0,677289.69,0.0,1719.0,884.0484300077742,-673.32,0.0,3.0
440669,בית יעקב שבילי בינה,תשעה,ירושלים,בית שמש,26104,יהודי,חרדי,מוכר,עליונה בלבד,רגיל,חטיבה עליונה 2,בינוני - חזק,209,0,4.0,52.25,2333133.9790461534,0.0,2307523.6199999996,0.0,24858.72,2114.3990461538447,-1362.76,0.0,2.0
440677,דרכי שרה,תשעה,ירושלים,ירושלים,30007,יהודי,ממלכתי דתי,מוכר,עליונה בלבד,רגיל,חטיבה עליונה 2,בינוני - חזק,113,0,5.0,22.6,2078414.5897905675,0.0,2015534.3100000003,1314.18,61317.22,1387.9197905675046,-1139.04,0.0,2.0
440685,בית שכונת זגיר,תשעה,ירושלים,ירושלים,30007,ערבי,ממלכתי,מוכר,יסודי בלבד,רגיל,יסודי 5,חלש,369,0,13.5,26.357142857142858,1629676.5769495724,0.0,0.0,0.0,1603812.24,26418.776949572428,-554.44,0.0,5.0
440693,אלראזי,תשעה,ירושלים,ירושלים,30007,ערבי,ממלכתי,מוכר,יסודי בלבד,רגיל,יסודי 5,חלש,1497,0,42.0,35.642857142857146,1213547.4347056425,0.0,0.0,0.0,1212981.7999999998,6430.834705642596,-5865.2,0.0,5.0
440727,ישיבת תומכי תמימים,תשעה,מרכז,לוד,70003,יהודי,חרדי,מוכר,עליונה בלבד,רגיל,חטיבה עליונה 1,חזק,388,0,11.0,35.27272727272727,7687765.547103004,0.0,7317137.609999998,150.0,37066.600000000006,5603.847103007343,327807.49,0.0,1.0
440768,ישיבת דברי חיים,תשעה,תל אביב,נתניה,74005,יהודי,חרדי,תרבותי-ייחודי,עליונה בלבד,רגיל,חטיבה עליונה 3,בינוני,284,0,9.0,31.555555555555557,2067102.8296014303,0.0,2060961.22,0.0,4740.84,3819.9696014303213,-2419.2,0.0,3.0
440776,תהלות אליהו,תשעה,ירושלים,ירושלים,30007,יהודי,חרדי,תרבותי-ייחודי,עליונה בלבד,רגיל,חטיבה עליונה 5,חלש,91,0,4.0,22.75,618087.99,0.0,616213.75,0.0,1686.96,646.1999999999996,-458.92,0.0,5.0
440784,"ראס אלעמוד ע""ס לבנות",תשעה,ירושלים,ירושלים,30007,ערבי,ממלכתי,מוכר,עליונה בלבד,רגיל,חטיבה עליונה 5,חלש,519,0,18.0,28.833333333333332,4965951.476224021,0.0,4754692.53,0.0,109042.6,104499.46622402137,-2283.12,0.0,5.0
440800,ישיבת אור ישראל,תשעה,תל אביב,פתח תקוה,79004,יהודי,חרדי,תרבותי-ייחודי,עליונה בלבד,רגיל,חטיבה עליונה 1,חזק,263,0,6.0,43.833333333333336,1918545.6114858058,0.0,1912006.29,0.0,3897.4800000000005,6691.041485805699,-4049.2,0.0,1.0
440834,"אולפנא בהר""ן",תשעה,מרכז,גדרה,25502,יהודי,ממלכתי דתי,מוכר,עליונה בלבד,רגיל,חטיבה עליונה 1,חזק,494,0,16.0,30.875,9514202.897243623,0.0,9244429.590000002,1715.28,62060.8,213096.78724362125,-7099.56,0.0,1.0
440875,עירוני ד' גן נחום,תשעה,מרכז,ראשון לציון,83006,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",רגיל,חטיבה ביניים 2 חטיבה עליונה 1,בינוני - חזק,1235,147,40.0,30.875,25707909.04925422,9624252.131499998,14046642.86,1371853.49,129833.4,232260.5677542177,-18648.08,158.53,1.0
440883,אולפנא השומרון,תשעה,מרכז,אלקנה,35600,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",רגיל,חטיבה ביניים 1 חטיבה עליונה 1,חזק,449,0,15.0,29.933333333333334,9367643.3515137,3461032.205786348,4190319.01,473018.63999999996,61640.46000000001,210631.20572735515,-6721.5599999999995,58.876666666666665,1.0
440909,אולפנת להבה,תשעה,מרכז,קדומים,35576,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",רגיל,חטיבה ביניים 2 חטיבה עליונה 2,בינוני - חזק,888,8,32.0,27.75,22331294.560686786,8276925.830599999,9858507.19,1513507.09,197483.18,817274.1500867817,-10458.279999999999,136.5925,2.0
440917,עירוני ה' מקיף,תשעה,מרכז,ראשון לציון,83006,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",רגיל,חטיבה ביניים 2 חטיבה עליונה 1,בינוני - חזק,1308,13,45.0,29.066666666666666,30757796.12952389,7096282.495400001,21474613.19,984022.8500000001,198353.31999999998,166695.8941238868,-18062.6,101.47,1.0
440925,מקיף אריאל,תשעה,מרכז,אריאל,35709,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",רגיל,חטיבה ביניים 2 חטיבה עליונה 2,בינוני - חזק,874,43,31.0,28.193548387096776,24636268.653219532,8820591.262,11099982.23,1413204.2300000002,143798.19,386476.9012195441,-9233.88,142.84,2.0
440933,תיכון בית יעקב,תשעה,מרכז,עמנואל,36608,יהודי,חרדי,מוכר,עליונה בלבד,רגיל,חטיבה עליונה 3,בינוני,69,0,4.0,17.25,1519026.761381838,0.0,1470741.8,811.98,34459.6,1124.6513818377541,11888.73,0.0,3.0
440941,תיכון הראל,תשעה,מרכז,כפר סבא,69005,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",רגיל,חטיבה ביניים 2 חטיבה עליונה 1,בינוני - חזק,379,0,15.0,25.266666666666666,8372585.352921112,3597416.6734000007,3673217.45,395333.1,45933.94,100201.90952111354,-5124.72,55.06,1.0
440958,ישיבת השומרון,תשעה,מרכז,קרני שומרון,36400,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",רגיל,חטיבה ביניים 1 חטיבה עליונה 1,חזק,493,29,18.0,27.38888888888889,11620994.51408038,4927487.4476,4894242.59,816513.7999999999,55273.44,543337.3164803822,-18178.08,73.96000000000001,1.0
440966,"חט""ב חצב",תשעה,מרכז,אלפי מנשה,37507,יהודי,ממלכתי,רשמי,"חט""ב בלבד",רגיל,חטיבה ביניים 2,בינוני - חזק,434,26,13.0,33.38461538461539,7645598.217913873,6585622.2252,0.0,930889.24,38788.3,64258.17271387157,-6256.32,102.37,2.0
440974,אלאקאדמייה אלאקליה,תשעה,ירושלים,ירושלים,30007,ערבי,ממלכתי,מוכר,יסודי בלבד,רגיל,יסודי 3,בינוני,69,0,3.0,11.5,334399.81263764173,0.0,0.0,0.0,332929.64,2046.9726376417227,-576.8,0.0,3.0
440982,"מקיף ו ע""ש יגאל אלון",תשעה,מרכז,ראשון לציון,83006,יהודי,ממלכתי,מוכר,עליונה בלבד,רגיל,חטיבה עליונה 1,חזק,635,21,23.0,27.608695652173914,18015366.02083553,0.0,17796800.930000003,1708.76,134994.28,90324.93083554658,-8462.88,0.0,1.0
440990,אולפנאת זבולון,תשעה,מרכז,ראש העין,26401,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",רגיל,חטיבה ביניים 2 חטיבה עליונה 2,בינוני - חזק,433,0,17.0,25.470588235294116,10107527.741505463,4077735.6777000003,4706447.930000001,482629.3,32642.03,187442.85646757437,-4572.799999999999,66.97,2.0
441006,תיכון הדרים,תשעה,מרכז,הוד השרון,97006,יהודי,ממלכתי,מוכר,עליונה בלבד,רגיל,חטיבה עליונה 1,חזק,854,0,26.0,32.84615384615385,16752257.0826171,0.0,16483233.640000004,1894.64,161628.52000000002,119693.28261709832,-14193.0,0.0,1.0
441014,אולפנת צביה רחובות,תשעה,מרכז,רחובות,84004,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",רגיל,חטיבה ביניים 1 חטיבה עליונה 1,חזק,504,0,17.0,29.647058823529413,11811094.492458882,3787704.1605,6914691.16,535595.91,61618.14,222973.4419588842,-7114.5599999999995,63.33,1.0
441022,שער אליעזר בנות,תשעה,מרכז,רחובות,84004,יהודי,חרדי,מוכר,עליונה בלבד,רגיל,חטיבה עליונה 1,חזק,113,0,4.0,28.25,1758271.239617133,0.0,1691268.0299999998,511.97,65691.32,2254.559617133333,-1454.64,0.0,1.0
441030,"תיכון ע""ש גלילי",תשעה,מרכז,כפר סבא,69005,יהודי,ממלכתי,מוכר,עליונה בלבד,רגיל,חטיבה עליונה 1,חזק,653,0,22.0,29.681818181818183,12572965.387669768,0.0,12356995.450000001,1764.2,175055.41999999998,48997.55766976905,-9847.24,0.0,1.0
441048,"ת""ת דברי יחזקאל",תשעה,ירושלים,מטה יהודה,2600000,יהודי,חרדי,מוכר,יסודי בלבד,רגיל,יסודי 3,בינוני,32,0,1.5,10.666666666666666,181117.69736049385,0.0,0.0,0.0,180307.99000000002,1065.147360493827,-255.44,0.0,3.0
441055,ישיבת נחלת דוד,תשעה,תל אביב,פתח תקוה,79004,יהודי,חרדי,תרבותי-ייחודי,עליונה בלבד,רגיל,חטיבה עליונה 1,חזק,92,0,4.0,23.0,693767.5260068821,0.0,691980.9600000002,0.0,1697.6399999999999,1419.7660068818102,-1330.84,0.0,1.0
441063,ישיבת הבוכרים,תשעה,מרכז,שדות דן,4000000,יהודי,ממלכתי דתי,מוכר,עליונה בלבד,רגיל,חטיבה עליונה 4,חלש - בינוני,135,0,5.0,27.0,3163512.9214718584,0.0,3040110.490000001,661.98,13837.45,109503.60147185723,-600.6,0.0,4.0
441089,"אזורי ע""ש הרצוג",תשעה,מרכז,גזר,3000000,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",רגיל,חטיבה ביניים 1 חטיבה עליונה 1,חזק,1044,32,37.0,28.216216216216218,21959698.156221453,6499412.193399999,11114710.709999997,1456950.78,229685.37,269793.40282144793,65953.92,110.32,1.0
441097,"מקיף ע""ש אלדד",תשעה,תל אביב,נתניה,74005,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",רגיל,חטיבה ביניים 3 חטיבה עליונה 2,בינוני,1299,31,41.0,31.682926829268293,26574769.970851794,10530726.3644,13241706.87,1878447.5999999999,180765.47,403292.6064517954,-13040.759999999998,163.93583333333333,2.0
441105,מרכז תורני טכנולוגי,תשעה,מרכז,חבל מודיעין,2500000,יהודי,ממלכתי דתי,מוכר,עליונה בלבד,רגיל,לא מחושב,,0,0,0.0,,34.7746,0.0,0.0,0.0,0.0,34.7746,0.0,0.0,
441113,טרה סנטה,תשעה,מרכז,רמלה,85001,ערבי,ממלכתי,מוכר,עליונה בלבד,רגיל,חטיבה עליונה 2,בינוני - חזק,116,0,4.0,29.0,1576797.399649509,0.0,1552145.6299999997,1187.0,11326.8,13368.809649509336,-1230.84,0.0,2.0
441139,"תיכון ע""ש גולדה מאיר",תשעה,תל אביב,פתח תקוה,79004,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",רגיל,חטיבה עליונה 1,חזק,1308,0,40.0,32.7,22397466.71043062,8131007.2944,12546986.809999999,1358091.5699999998,213958.63,167038.68603061375,-19616.28,144.07,1.0
441147,מקיף ז' רביבים,תשעה,מרכז,ראשון לציון,83006,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",רגיל,חטיבה עליונה 1,חזק,1441,0,45.0,32.022222222222226,26043662.606985092,9384336.3057,14416484.569999998,1881747.27,137953.31,206255.7512850895,-17657.92,142.91000000000003,1.0
441154,ישיבת כנסת התורה,תשעה,תל אביב,פתח תקוה,79004,יהודי,חרדי,תרבותי-ייחודי,עליונה בלבד,רגיל,חטיבה עליונה 2,בינוני - חזק,191,0,7.0,27.285714285714285,1254058.3244218528,0.0,1249319.96,0.0,3256.56,3720.404421852862,-2238.6,0.0,2.0
441188,אנקורי סניף רעננה,תשעה,מרכז,רעננה,87007,יהודי,ממלכתי,מוכר,עליונה בלבד,רגיל,חטיבה עליונה 1,חזק,142,0,5.0,28.4,2653073.029186016,0.0,2635282.97,1447.88,11084.8,7332.179186015887,-2074.8,0.0,1.0
441196,עתיד למדעים לוד,תשעה,מרכז,לוד,70003,יהודי,ממלכתי,מוכר,עליונה בלבד,רגיל,חטיבה עליונה 1,חזק,712,0,23.0,30.956521739130434,14224610.518360617,0.0,14130142.089999998,1653.32,79730.26000000001,24530.048360615732,-11445.2,0.0,1.0
441204,ישיבת דרכי נעם,תשעה,תל אביב,פתח תקוה,79004,יהודי,חרדי,מוכר,עליונה בלבד,רגיל,חטיבה עליונה 1,חזק,196,0,8.0,24.5,4459092.170277889,0.0,4256902.9,1679.41,31695.5,4847.270277889322,163967.09,0.0,1.0
441212,"חט""ב תיכון ריגלר",תשעה,תל אביב,נתניה,74005,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",רגיל,חטיבה ביניים 5 חטיבה עליונה 5,חלש,983,28,33.0,29.78787878787879,23999128.648969963,9096680.737499999,12109354.81,978500.45,232983.66999999998,816085.5814699638,-4591.12,148.55,5.0
441220,אל ארצי,תשעה,מרכז,שומרון,7200000,יהודי,ממלכתי דתי,מוכר,עליונה בלבד,רגיל,חטיבה עליונה 2,בינוני - חזק,125,0,6.0,20.833333333333332,5066598.620467559,0.0,4754562.779999998,1438.1,43683.33,268103.8504675587,-1189.44,0.0,2.0
441238,"תיכון ע""ש יצחק רבין",תשעה,מרכז,כפר סבא,69005,יהודי,ממלכתי,מוכר,עליונה בלבד,רגיל,חטיבה עליונה 1,חזק,646,0,22.0,29.363636363636363,14785541.796543237,0.0,14565290.829999998,1588.1,165744.84000000003,62964.54654324042,-10046.52,0.0,1.0
441253,"תיכון ת""א ראשל""צ_מע'",תשעה,מרכז,ראשון לציון,83006,יהודי,ממלכתי,מוכר,עליונה בלבד,רגיל,חטיבה עליונה 2,בינוני - חזק,111,0,4.0,27.75,2261898.9235907407,0.0,2240237.7799999993,1428.31,9635.4,11624.633590741505,-1027.2,0.0,2.0
441261,"תיכון ת""א_כפר-סבא",תשעה,מרכז,כפר סבא,69005,יהודי,ממלכתי,מוכר,עליונה בלבד,רגיל,חטיבה עליונה 2,בינוני - חזק,65,0,3.0,21.666666666666668,1557148.730538805,0.0,1543624.0800000005,1288.09,5472.0,7516.960538804647,-752.4,0.0,2.0
441279,"בית חינוך ע""ש רבין",תשעה,מרכז,תל מונד,1545,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",רגיל,חטיבה ביניים 1 חטיבה עליונה 1,חזק,1825,11,53.0,34.43396226415094,30489053.945578843,10542735.752178159,14374108.379999992,1677103.6600000001,185258.08000000002,238659.98340068996,-29379.96,181.1375,1.0
441287,מקיף עירוני ח',תשעה,מרכז,ראשון לציון,83006,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",רגיל,חטיבה ביניים 1 חטיבה עליונה 1,חזק,1272,75,37.0,34.37837837837838,28945495.682864014,8811232.86148635,17886625.52,1357425.51,134142.11,374499.06137766497,-19737.28,122.08,1.0
441311,מקיף ט',תשעה,מרכז,ראשון לציון,83006,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",רגיל,חטיבה ביניים 1 חטיבה עליונה 1,חזק,1439,17,43.0,33.46511627906977,27795592.996936616,9768557.412200002,15080212.23,1618372.92,148809.15,107631.92473661463,-21513.28,153.92,1.0
441337,תיכון שוהם,תשעה,מרכז,שוהם,13045,יהודי,ממלכתי,מוכר,עליונה בלבד,רגיל,חטיבה עליונה 1,חזק,1043,0,33.0,31.606060606060606,22376384.143281925,0.0,22140197.949999996,1875.07,167577.80000000002,84080.32328193111,-17347.0,0.0,1.0
441345,ישיבת חכמת שלמה,תשעה,מרכז,רחובות,84004,יהודי,חרדי,תרבותי-ייחודי,עליונה בלבד,רגיל,חטיבה עליונה 2,בינוני - חזק,57,0,3.0,19.0,413088.8771444175,0.0,411176.94000000006,0.0,1163.7600000000002,1372.8171444174177,-624.64,0.0,2.0
441352,"חט""ב נוה יונתן",תשעה,מרכז,רמלה,85001,יהודי,ממלכתי,רשמי,"חט""ב בלבד",רגיל,חטיבה ביניים 3,בינוני,308,8,11.0,28.0,7375115.366542349,6092705.9828,0.0,1086984.45,-59654.93,225296.66374234753,-2513.4,92.03,3.0
441360,"חט""ב שחקים",תשעה,מרכז,רמלה,85001,יהודי,ממלכתי,רשמי,"חט""ב בלבד",רגיל,חטיבה ביניים 3,בינוני,345,30,12.0,28.75,8112484.866879362,6922444.305000001,0.0,960071.03,-76709.26000000001,277456.9518793605,-3074.76,106.3,3.0
